time,open,high,low,close,tick_volume,spread,real_volume,time_sin,time_cos,price_diff,trendline
2019-12-23 16:00:00,1.2924,1.29585,1.29091,1.29336,14806,2,0,-0.8660254037844385,-0.5000000000000004,0.0009600000000000719,
2019-12-23 20:00:00,1.29334,1.29463,1.2922500000000001,1.29336,7337,2,0,-0.8660254037844386,0.5000000000000001,0.0,
2019-12-24 00:00:00,1.29328,1.29468,1.29319,1.29385,5218,2,0,0.0,1.0,0.0004899999999998794,
2019-12-24 04:00:00,1.29385,1.29466,1.29366,1.2940800000000001,5415,2,0,0.8660254037844386,0.5000000000000001,0.0002300000000001745,
2019-12-24 08:00:00,1.29406,1.2946900000000001,1.29217,1.2929300000000001,7899,2,0,0.8660254037844387,-0.4999999999999998,-0.0011499999999999844,
2019-12-24 12:00:00,1.2929300000000001,1.2962799999999999,1.29268,1.29464,10392,3,0,1.2246467991473532e-16,-1.0,0.0017099999999998783,
2019-12-24 16:00:00,1.29464,1.29707,1.29462,1.29664,9657,2,0,-0.8660254037844385,-0.5000000000000004,0.0020000000000000018,
2019-12-24 20:00:00,1.29664,1.29678,1.29535,1.29569,614,5,0,-0.8660254037844386,0.5000000000000001,-0.0009500000000000064,
2019-12-26 04:00:00,1.29848,1.2990300000000001,1.2983,1.29873,1367,3,0,0.8660254037844386,0.5000000000000001,0.0030399999999999316,
2019-12-26 08:00:00,1.29873,1.29965,1.29805,1.29816,5475,3,0,0.8660254037844387,-0.4999999999999998,-0.0005699999999999594,
2019-12-26 12:00:00,1.2981500000000001,1.29946,1.29595,1.29854,10929,2,0,1.2246467991473532e-16,-1.0,0.00038000000000004697,
2019-12-26 16:00:00,1.29851,1.30155,1.29828,1.3008199999999999,6580,2,0,-0.8660254037844385,-0.5000000000000004,0.0022799999999998377,
2019-12-26 20:00:00,1.30087,1.30142,1.299,1.29921,4895,3,0,-0.8660254037844386,0.5000000000000001,-0.0016099999999998893,
2019-12-27 00:00:00,1.29922,1.3004,1.2968199999999999,1.29771,6531,2,0,0.0,1.0,-0.0015000000000000568,
2019-12-27 04:00:00,1.2977,1.30072,1.2976,1.29945,5305,2,0,0.8660254037844386,0.5000000000000001,0.0017400000000000748,
2019-12-27 08:00:00,1.29944,1.30748,1.29922,1.30697,11379,2,0,0.8660254037844387,-0.4999999999999998,0.007519999999999971,
2019-12-27 12:00:00,1.30698,1.31057,1.30614,1.30873,11765,2,0,1.2246467991473532e-16,-1.0,0.0017599999999999838,
2019-12-27 16:00:00,1.30873,1.3117,1.30831,1.30921,11930,2,0,-0.8660254037844385,-0.5000000000000004,0.00048000000000003595,
2019-12-27 20:00:00,1.30921,1.30995,1.3072300000000001,1.3084500000000001,7632,3,0,-0.8660254037844386,0.5000000000000001,-0.0007599999999998719,
2019-12-30 00:00:00,1.30691,1.31076,1.30656,1.31068,5297,2,0,0.0,1.0,0.0022299999999999542,
2019-12-30 04:00:00,1.31068,1.31246,1.3105,1.31186,5066,2,0,0.8660254037844386,0.5000000000000001,0.0011799999999999589,
2019-12-30 08:00:00,1.31183,1.31251,1.30859,1.31182,8702,3,0,0.8660254037844387,-0.4999999999999998,-4.0000000000040004e-05,
2019-12-30 12:00:00,1.31182,1.31354,1.31045,1.31251,9495,3,0,1.2246467991473532e-16,-1.0,0.0006900000000000794,
2019-12-30 16:00:00,1.31251,1.315,1.31077,1.3118,13143,2,0,-0.8660254037844385,-0.5000000000000004,-0.0007099999999999884,
2019-12-30 20:00:00,1.31179,1.31291,1.3102,1.31117,8279,2,0,-0.8660254037844386,0.5000000000000001,-0.0006300000000001305,
2019-12-31 00:00:00,1.31117,1.3124500000000001,1.31048,1.3124,4033,2,0,0.0,1.0,0.0012300000000000644,
2019-12-31 04:00:00,1.3124,1.31358,1.31119,1.3115700000000001,4476,2,0,0.8660254037844386,0.5000000000000001,-0.0008299999999998864,
2019-12-31 08:00:00,1.3115700000000001,1.31641,1.31056,1.3158,8864,2,0,0.8660254037844387,-0.4999999999999998,0.004229999999999956,
2019-12-31 12:00:00,1.3158,1.32172,1.315,1.32147,14333,3,0,1.2246467991473532e-16,-1.0,0.005669999999999842,
2019-12-31 16:00:00,1.32147,1.32842,1.32002,1.32625,16330,2,0,-0.8660254037844385,-0.5000000000000004,0.0047800000000000065,
2019-12-31 20:00:00,1.32621,1.32659,1.32309,1.3244799999999999,4850,4,0,-0.8660254037844386,0.5000000000000001,-0.0017700000000000493,
2020-01-02 04:00:00,1.3209,1.32177,1.3202099999999999,1.32134,4677,3,0,0.8660254037844386,0.5000000000000001,-0.0031399999999999206,
2020-01-02 08:00:00,1.32134,1.32305,1.32061,1.32139,9789,2,0,0.8660254037844387,-0.4999999999999998,5.0000000000105516e-05,
2020-01-02 12:00:00,1.32139,1.32146,1.31712,1.31762,10018,3,0,1.2246467991473532e-16,-1.0,-0.003770000000000051,
2020-01-02 16:00:00,1.31762,1.31943,1.3115,1.31341,15712,2,0,-0.8660254037844385,-0.5000000000000004,-0.004210000000000047,
2020-01-02 20:00:00,1.31341,1.31455,1.3124799999999999,1.31363,8720,2,0,-0.8660254037844386,0.5000000000000001,0.000220000000000109,
2020-01-03 00:00:00,1.31363,1.31599,1.31329,1.31376,6007,2,0,0.0,1.0,0.00012999999999996348,
2020-01-03 04:00:00,1.31376,1.3143500000000001,1.31156,1.31211,8263,3,0,0.8660254037844386,0.5000000000000001,-0.0016499999999999293,
2020-01-03 08:00:00,1.31211,1.31238,1.3066200000000001,1.30676,13287,2,0,0.8660254037844387,-0.4999999999999998,-0.005350000000000188,
2020-01-03 12:00:00,1.30676,1.3109600000000001,1.30532,1.3072300000000001,12452,2,0,1.2246467991473532e-16,-1.0,0.0004700000000001925,
2020-01-03 16:00:00,1.30721,1.30987,1.3066,1.3087900000000001,11928,3,0,-0.8660254037844385,-0.5000000000000004,0.0015600000000000058,
2020-01-03 20:00:00,1.3087900000000001,1.30898,1.3070599999999999,1.30743,7858,2,0,-0.8660254037844386,0.5000000000000001,-0.0013600000000000279,
2020-01-06 00:00:00,1.30781,1.3088,1.30625,1.3078699999999999,5385,3,0,0.0,1.0,0.0004399999999997739,
2020-01-06 04:00:00,1.3078699999999999,1.30902,1.3078699999999999,1.30809,3946,3,0,0.8660254037844386,0.5000000000000001,0.000220000000000109,
2020-01-06 08:00:00,1.30807,1.31484,1.3063500000000001,1.3142800000000001,13309,2,0,0.8660254037844387,-0.4999999999999998,0.00619000000000014,
2020-01-06 12:00:00,1.3142800000000001,1.3174000000000001,1.31346,1.31402,11859,2,0,1.2246467991473532e-16,-1.0,-0.000260000000000149,
2020-01-06 16:00:00,1.3140100000000001,1.31741,1.3133,1.3159,10439,2,0,-0.8660254037844385,-0.5000000000000004,0.0018800000000001038,
2020-01-06 20:00:00,1.31588,1.3168199999999999,1.31552,1.3168199999999999,5246,2,0,-0.8660254037844386,0.5000000000000001,0.0009199999999998099,
2020-01-07 00:00:00,1.31684,1.31783,1.31647,1.31715,4990,2,0,0.0,1.0,0.0003300000000001635,
2020-01-07 04:00:00,1.3171599999999999,1.31758,1.3153299999999999,1.31543,4321,2,0,0.8660254037844386,0.5000000000000001,-0.0017199999999999438,
2020-01-07 08:00:00,1.31547,1.32119,1.3140800000000001,1.3173,12247,2,0,0.8660254037844387,-0.4999999999999998,0.0018699999999998163,
2020-01-07 12:00:00,1.31726,1.31738,1.31021,1.31179,14380,2,0,1.2246467991473532e-16,-1.0,-0.005509999999999904,
2020-01-07 16:00:00,1.31178,1.31393,1.30948,1.31272,12771,0,0,-0.8660254037844385,-0.5000000000000004,0.0009300000000000974,
2020-01-07 20:00:00,1.31272,1.31371,1.31135,1.31203,7028,1,0,-0.8660254037844386,0.5000000000000001,-0.0006900000000000794,
2020-01-08 00:00:00,1.3118,1.31263,1.31048,1.31169,7859,1,0,0.0,1.0,-0.00034000000000000696,
2020-01-08 04:00:00,1.31169,1.31398,1.31158,1.31175,7391,1,0,0.8660254037844386,0.5000000000000001,5.999999999994898e-05,
2020-01-08 08:00:00,1.31175,1.31694,1.311,1.31199,12078,1,0,0.8660254037844387,-0.4999999999999998,0.00024000000000001798,
2020-01-08 12:00:00,1.312,1.31357,1.30801,1.3121800000000001,15388,0,0,1.2246467991473532e-16,-1.0,0.0001900000000001345,
2020-01-08 16:00:00,1.3121800000000001,1.3139,1.30826,1.31047,15108,0,0,-0.8660254037844385,-0.5000000000000004,-0.0017100000000001003,
2020-01-08 20:00:00,1.31048,1.3106,1.30917,1.30938,7436,0,0,-0.8660254037844386,0.5000000000000001,-0.0010900000000000354,
2020-01-09 00:00:00,1.30937,1.3114,1.30935,1.31117,5218,1,0,0.0,1.0,0.0017899999999999583,
2020-01-09 04:00:00,1.31117,1.3118699999999999,1.31041,1.31165,3414,1,0,0.8660254037844386,0.5000000000000001,0.00048000000000003595,
2020-01-09 08:00:00,1.31161,1.31234,1.3017400000000001,1.30274,13648,0,0,0.8660254037844387,-0.4999999999999998,-0.008909999999999973,
2020-01-09 12:00:00,1.3027199999999999,1.3069,1.3013,1.3052000000000001,16078,0,0,1.2246467991473532e-16,-1.0,0.0024600000000001288,1.3133863520599254
2020-01-09 16:00:00,1.30521,1.30686,1.30331,1.30613,10863,0,0,-0.8660254037844385,-0.5000000000000004,0.0009299999999998754,1.3134485468164796
2020-01-09 20:00:00,1.30612,1.30676,1.3054000000000001,1.30659,6899,0,0,-0.8660254037844386,0.5000000000000001,0.00045999999999990493,1.3135042921348314
2020-01-10 00:00:00,1.30659,1.30725,1.30597,1.30631,3875,0,0,0.0,1.0,-0.00027999999999983594,1.3135502247191007
2020-01-10 04:00:00,1.30631,1.30833,1.3060100000000001,1.30822,3907,0,0,0.8660254037844386,0.5000000000000001,0.0019099999999998563,1.3136104569288396
2020-01-10 08:00:00,1.30823,1.30914,1.3048,1.30676,10156,0,0,0.8660254037844387,-0.4999999999999998,-0.0014600000000000168,1.3136408838951308
2020-01-10 12:00:00,1.30679,1.3096700000000001,1.305,1.30692,12383,0,0,1.2246467991473532e-16,-1.0,0.00016000000000016001,1.313680711610487
2020-01-10 16:00:00,1.30692,1.30779,1.30422,1.30616,13305,0,0,-0.8660254037844385,-0.5000000000000004,-0.0007600000000000939,1.3136214906367045
2020-01-10 20:00:00,1.30612,1.30641,1.30534,1.30637,4916,0,0,-0.8660254037844386,0.5000000000000001,0.00021000000000004349,1.3135798801498126
2020-01-13 00:00:00,1.3036400000000001,1.30453,1.3032,1.30388,3289,0,0,0.0,1.0,-0.0024900000000001032,1.3134157303370786
2020-01-13 04:00:00,1.30388,1.30411,1.3025,1.30327,3966,1,0,0.8660254037844386,0.5000000000000001,-0.0006099999999999994,1.3132463370786518
2020-01-13 08:00:00,1.30327,1.30328,1.2965,1.29726,11843,0,0,0.8660254037844387,-0.4999999999999998,-0.006009999999999849,1.3128116629213484
2020-01-13 12:00:00,1.29726,1.29935,1.29609,1.2984,11698,0,0,1.2246467991473532e-16,-1.0,0.0011399999999999189,1.3124855655430714
2020-01-13 16:00:00,1.29839,1.29989,1.29745,1.29951,11154,0,0,-0.8660254037844385,-0.5000000000000004,0.0011099999999999444,1.3121115730337076
2020-01-13 20:00:00,1.29951,1.30031,1.29853,1.29867,5514,0,0,-0.8660254037844386,0.5000000000000001,-0.0008399999999999519,1.3116591385767793
2020-01-14 00:00:00,1.29867,1.30004,1.29843,1.29912,5486,1,0,0.0,1.0,0.00045000000000006146,1.3111652659176034
2020-01-14 04:00:00,1.29913,1.30023,1.2988,1.29886,3698,0,0,0.8660254037844386,0.5000000000000001,-0.000260000000000149,1.310684382022472
2020-01-14 08:00:00,1.29892,1.29939,1.29541,1.29721,9502,0,0,0.8660254037844387,-0.4999999999999998,-0.0016499999999999293,1.310133325842697
2020-01-14 12:00:00,1.29721,1.30139,1.2967,1.2989899999999999,13013,0,0,1.2246467991473532e-16,-1.0,0.0017799999999998928,1.3097110037453186
2020-01-14 16:00:00,1.2989899999999999,1.30248,1.2987199999999999,1.30212,15073,0,0,-0.8660254037844385,-0.5000000000000004,0.003130000000000077,1.3094644868913858
2020-01-14 20:00:00,1.30212,1.3033000000000001,1.30156,1.30157,6733,0,0,-0.8660254037844386,0.5000000000000001,-0.0005500000000000504,1.3091193558052436
2020-01-15 00:00:00,1.30151,1.30244,1.30137,1.30234,4274,0,0,0.0,1.0,0.0007700000000001594,1.3087628089887642
2020-01-15 04:00:00,1.30234,1.3033299999999999,1.30183,1.30322,3653,0,0,0.8660254037844386,0.5000000000000001,0.0008799999999999919,1.3084728838951314
2020-01-15 08:00:00,1.30322,1.30423,1.29848,1.29915,10402,0,0,0.8660254037844387,-0.4999999999999998,-0.004070000000000018,1.3080003520599253
2020-01-15 12:00:00,1.29915,1.30291,1.29877,1.30083,12471,0,0,1.2246467991473532e-16,-1.0,0.0016799999999999038,1.3075958202247195
2020-01-15 16:00:00,1.30083,1.30378,1.30071,1.30329,13030,0,0,-0.8660254037844385,-0.5000000000000004,0.0024600000000001288,1.3071077453183522
2020-01-15 20:00:00,1.30329,1.30393,1.30226,1.30373,6056,1,0,-0.8660254037844386,0.5000000000000001,0.00043999999999999595,1.3066525318352062
2020-01-16 00:00:00,1.30373,1.3057,1.30359,1.30439,5341,1,0,0.0,1.0,0.0006599999999998829,1.3062187191011239
2020-01-16 04:00:00,1.30439,1.30521,1.30399,1.3048199999999999,4270,0,0,0.8660254037844386,0.5000000000000001,0.00042999999999993044,1.30580665917603
2020-01-16 08:00:00,1.3048199999999999,1.30647,1.30251,1.30534,9915,1,0,0.8660254037844387,-0.4999999999999998,0.000520000000000076,1.305414531835206
2020-01-16 12:00:00,1.30537,1.30745,1.30488,1.30493,10926,1,0,1.2246467991473532e-16,-1.0,-0.00041000000000002146,1.3049700074906367
2020-01-16 16:00:00,1.3049,1.30829,1.30316,1.30739,16586,0,0,-0.8660254037844385,-0.5000000000000004,0.0024600000000001288,1.304663640449438
2020-01-16 20:00:00,1.30739,1.30788,1.30625,1.30778,5189,0,0,-0.8660254037844386,0.5000000000000001,0.00038999999999989043,1.3044099026217226
2020-01-17 00:00:00,1.30783,1.3079399999999999,1.3063799999999999,1.30671,3209,1,0,0.0,1.0,-0.0010699999999999044,1.3040791835205998
2020-01-17 04:00:00,1.30674,1.30801,1.30674,1.30743,3346,1,0,0.8660254037844386,0.5000000000000001,0.0007200000000000539,1.303840344569288
2020-01-17 08:00:00,1.30742,1.3118699999999999,1.30399,1.30552,12499,0,0,0.8660254037844387,-0.4999999999999998,-0.0019100000000000783,1.3034977677902626
2020-01-17 12:00:00,1.30548,1.30664,1.30263,1.30449,14173,0,0,1.2246467991473532e-16,-1.0,-0.0010300000000000864,1.303112696629214
2020-01-17 16:00:00,1.3044799999999999,1.30483,1.30159,1.3023799999999999,11011,0,0,-0.8660254037844385,-0.5000000000000004,-0.0021100000000000563,1.3026811535580523
2020-01-17 20:00:00,1.30236,1.30243,1.30076,1.30094,4426,0,0,-0.8660254037844386,0.5000000000000001,-0.0014399999999998858,1.3021486217228464
2020-01-20 00:00:00,1.29985,1.30088,1.2995,1.30009,2602,1,0,0.0,1.0,-0.0008500000000000174,1.301543520599251
2020-01-20 04:00:00,1.30009,1.30058,1.2993299999999999,1.29939,2311,2,0,0.8660254037844386,0.5000000000000001,-0.0006999999999999229,1.300944801498127
2020-01-20 08:00:00,1.2993999999999999,1.30008,1.29618,1.29839,7385,1,0,0.8660254037844387,-0.4999999999999998,-0.001000000000000112,1.3004709213483148
2020-01-20 12:00:00,1.29839,1.3008199999999999,1.29768,1.30007,8267,0,0,1.2246467991473532e-16,-1.0,0.0016800000000001258,1.3001172659176035
2020-01-20 16:00:00,1.30014,1.30023,1.29823,1.2999399999999999,6231,0,0,-0.8660254037844385,-0.5000000000000004,-0.00013000000000018552,1.2997751385767786
2020-01-20 20:00:00,1.2999399999999999,1.30137,1.29968,1.30076,3933,0,0,-0.8660254037844386,0.5000000000000001,0.0008200000000000429,1.299459116104869
2020-01-21 00:00:00,1.30075,1.30111,1.29949,1.30004,2733,1,0,0.0,1.0,-0.0007199999999998319,1.299167146067416
2020-01-21 04:00:00,1.30004,1.30212,1.29985,1.30125,3929,1,0,0.8660254037844386,0.5000000000000001,0.0012099999999999334,1.298963138576779
2020-01-21 08:00:00,1.30125,1.3044799999999999,1.29954,1.30399,8803,0,0,0.8660254037844387,-0.4999999999999998,0.0027399999999999647,1.2988872734082393
2020-01-21 12:00:00,1.30399,1.30832,1.30348,1.30731,10143,0,0,1.2246467991473532e-16,-1.0,0.0033199999999999896,1.2989795056179774
2020-01-21 16:00:00,1.30731,1.30731,1.30392,1.30456,11843,0,0,-0.8660254037844385,-0.5000000000000004,-0.00275000000000003,1.2989381423220974
2020-01-21 20:00:00,1.30456,1.30606,1.30382,1.30472,7283,0,0,-0.8660254037844386,0.5000000000000001,0.00016000000000016001,1.2988951161048694
2020-01-22 00:00:00,1.30473,1.30538,1.304,1.3048,5769,1,0,0.0,1.0,7.999999999985796e-05,1.2988880973782773
2020-01-22 04:00:00,1.3048,1.30613,1.30345,1.30575,5673,0,0,0.8660254037844386,0.5000000000000001,0.0009500000000000064,1.2989101048689145
2020-01-22 08:00:00,1.30576,1.30677,1.30373,1.30609,10757,0,0,0.8660254037844387,-0.4999999999999998,0.00034000000000000696,1.299046554307116
2020-01-22 12:00:00,1.3060800000000001,1.31353,1.30554,1.31303,19520,0,0,1.2246467991473532e-16,-1.0,0.006939999999999946,1.299624404494382
2020-01-22 16:00:00,1.31303,1.31527,1.31205,1.31283,16367,0,0,-0.8660254037844385,-0.5000000000000004,-0.00019999999999997797,1.3003071535580526
2020-01-22 20:00:00,1.31283,1.31405,1.31204,1.3139,7519,0,0,-0.8660254037844386,0.5000000000000001,0.0010700000000001264,1.301007468164794
2020-01-23 00:00:00,1.31395,1.31507,1.31321,1.31368,8257,1,0,0.0,1.0,-0.000220000000000109,1.301635423220974
2020-01-23 04:00:00,1.31368,1.31383,1.3118400000000001,1.31226,5814,1,0,0.8660254037844386,0.5000000000000001,-0.0014199999999999768,1.3022074831460675
2020-01-23 08:00:00,1.31226,1.3147,1.3118400000000001,1.31317,10868,0,0,0.8660254037844387,-0.4999999999999998,0.0009099999999999664,1.3027418801498127
2020-01-23 12:00:00,1.31317,1.31454,1.31171,1.3128,14251,0,0,1.2246467991473532e-16,-1.0,-0.00036999999999998145,1.3031686516853935
2020-01-23 16:00:00,1.3128,1.3133,1.30969,1.311,17109,0,0,-0.8660254037844385,-0.5000000000000004,-0.0018000000000000238,1.3035212734082395
2020-01-23 20:00:00,1.311,1.3128,1.31015,1.31207,7369,1,0,-0.8660254037844386,0.5000000000000001,0.0010700000000001264,1.3039260749063666
2020-01-24 00:00:00,1.31208,1.31236,1.31119,1.31159,7452,1,0,0.0,1.0,-0.00048000000000003595,1.3042738501872662
2020-01-24 04:00:00,1.31159,1.31263,1.31158,1.31227,4687,1,0,0.8660254037844386,0.5000000000000001,0.0006800000000000139,1.3045318426966297
2020-01-24 08:00:00,1.31228,1.31724,1.3085499999999999,1.3093,14231,0,0,0.8660254037844387,-0.4999999999999998,-0.002970000000000139,1.3046650112359552
2020-01-24 12:00:00,1.30929,1.31101,1.30792,1.30999,14785,0,0,1.2246467991473532e-16,-1.0,0.0006900000000000794,1.3048621797752815
2020-01-24 16:00:00,1.31002,1.31064,1.30564,1.30781,16551,0,0,-0.8660254037844385,-0.5000000000000004,-0.0021800000000000708,1.3049315430711608
2020-01-24 20:00:00,1.30781,1.3084500000000001,1.30702,1.30705,7232,0,0,-0.8660254037844386,0.5000000000000001,-0.0007599999999998719,1.304976921348315
2020-01-27 00:00:00,1.30754,1.30777,1.3060399999999999,1.30674,5396,1,0,0.0,1.0,-0.00031000000000003247,1.3050141573033707
2020-01-27 04:00:00,1.30674,1.30675,1.30511,1.30585,4512,1,0,0.8660254037844386,0.5000000000000001,-0.0008900000000000574,1.3051521722846442
2020-01-27 08:00:00,1.30585,1.31052,1.30576,1.30952,12889,0,0,0.8660254037844387,-0.4999999999999998,0.003670000000000062,1.305452853932585
2020-01-27 12:00:00,1.30953,1.30965,1.3057,1.3061099999999999,14428,0,0,1.2246467991473532e-16,-1.0,-0.003410000000000135,1.3056484494382024
2020-01-27 16:00:00,1.30613,1.30698,1.30401,1.30578,15876,0,0,-0.8660254037844385,-0.5000000000000004,-0.00032999999999994145,1.3058574681647943
2020-01-27 20:00:00,1.30578,1.3060100000000001,1.30416,1.30554,5563,0,0,-0.8660254037844386,0.5000000000000001,-0.00024000000000001798,1.3060715655430712
2020-01-28 00:00:00,1.3057,1.30648,1.3048899999999999,1.3063500000000001,9072,2,0,0.0,1.0,0.0008100000000001994,1.3062915056179778
2020-01-28 04:00:00,1.3063500000000001,1.30636,1.30535,1.30565,3319,1,0,0.8660254037844386,0.5000000000000001,-0.000700000000000145,1.3065293333333337
2020-01-28 08:00:00,1.30565,1.30566,1.30035,1.30295,9766,0,0,0.8660254037844387,-0.4999999999999998,-0.0026999999999999247,1.3065327415730332
2020-01-28 12:00:00,1.30295,1.3031,1.30023,1.30044,11714,0,0,1.2246467991473532e-16,-1.0,-0.0025100000000000122,1.3064527415730336
2020-01-28 16:00:00,1.30044,1.30077,1.29753,1.29986,12814,0,0,-0.8660254037844385,-0.5000000000000004,-0.0005800000000000249,1.3063408014981273
2020-01-28 20:00:00,1.29987,1.30278,1.29942,1.30271,8824,0,0,-0.8660254037844386,0.5000000000000001,0.002850000000000019,1.3063562921348315
2020-01-29 00:00:00,1.30271,1.30294,1.3017,1.30171,5988,1,0,0.0,1.0,-0.001000000000000112,1.3063356629213487
2020-01-29 04:00:00,1.30171,1.30253,1.30146,1.30251,5155,2,0,0.8660254037844386,0.5000000000000001,0.0008000000000001339,1.3063633033707862
2020-01-29 08:00:00,1.30249,1.30263,1.30038,1.30134,11419,0,0,0.8660254037844387,-0.4999999999999998,-0.0011700000000001154,1.3063506067415727
2020-01-29 12:00:00,1.30135,1.3020399999999999,1.29892,1.2989899999999999,12105,0,0,1.2246467991473532e-16,-1.0,-0.0023500000000000743,1.3062037453183528
2020-01-29 16:00:00,1.29898,1.30169,1.29897,1.3012299999999999,12262,0,0,-0.8660254037844385,-0.5000000000000004,0.0022400000000000198,1.3061399850187265
2020-01-29 20:00:00,1.30122,1.30255,1.3008199999999999,1.30173,8647,0,0,-0.8660254037844386,0.5000000000000001,0.000500000000000167,1.3061446516853934
2020-01-30 00:00:00,1.30192,1.30253,1.3001800000000001,1.30193,3967,1,0,0.0,1.0,0.00019999999999997797,1.3061760149812736
2020-01-30 04:00:00,1.30193,1.3020399999999999,1.30107,1.30144,3649,2,0,0.8660254037844386,0.5000000000000001,-0.0004900000000001015,1.3059927790262171
2020-01-30 08:00:00,1.30144,1.30186,1.2977699999999999,1.3016,10873,0,0,0.8660254037844387,-0.4999999999999998,0.00016000000000016001,1.305872868913858
2020-01-30 12:00:00,1.3016,1.31085,1.3007900000000001,1.30984,21724,0,0,1.2246467991473532e-16,-1.0,0.008239999999999803,1.3061407191011238
2020-01-30 16:00:00,1.30984,1.31098,1.30749,1.3094700000000001,17024,0,0,-0.8660254037844385,-0.5000000000000004,-0.0003699999999997594,1.306399775280899
2020-01-30 20:00:00,1.3094700000000001,1.30957,1.30795,1.30908,8012,1,0,-0.8660254037844386,0.5000000000000001,-0.0003900000000001125,1.3066331460674154
2020-01-31 00:00:00,1.30907,1.3105,1.3082,1.30962,5729,1,0,0.0,1.0,0.0005399999999999849,1.306931228464419
2020-01-31 04:00:00,1.30962,1.3103500000000001,1.30928,1.30966,7154,0,0,0.8660254037844386,0.5000000000000001,4.0000000000040004e-05,1.3071972209737828
2020-01-31 08:00:00,1.3096700000000001,1.31406,1.30946,1.31176,13354,0,0,0.8660254037844387,-0.4999999999999998,0.0020999999999999908,1.307557445692884
2020-01-31 12:00:00,1.31176,1.31446,1.31,1.3144,15058,0,0,1.2246467991473532e-16,-1.0,0.0026399999999999757,1.3080136404494387
2020-01-31 16:00:00,1.31446,1.31997,1.31387,1.3195700000000001,17653,0,0,-0.8660254037844385,-0.5000000000000004,0.005170000000000119,1.308696868913858
