time,open,high,low,close,tick_volume,spread,real_volume,ema_89,time_sin,time_cos,price_diff,trendline
2019-05-28,1285.2,1286.51,1276.09,1279.4,38161,12,0,1293.373193542025,0.0,1.0,-5.5499999999999545,1283.6110389610387
2019-05-29,1279.39,1285.51,1279.11,1280.2,45534,15,0,1293.0804559077578,0.0,1.0,0.7999999999999545,1283.2016883116885
2019-05-30,1280.0,1289.17,1274.95,1288.41,37312,10,0,1292.9766679986965,0.0,1.0,8.210000000000036,1283.641082251082
2019-05-31,1288.29,1306.92,1287.93,1305.13,47039,12,0,1293.24674204317,0.0,1.0,16.720000000000027,1286.321731601731
2019-06-03,1306.59,1327.92,1306.49,1324.48,50885,13,0,1293.9408144422105,0.0,1.0,19.34999999999991,1292.7953679653676
2019-06-04,1324.89,1329.0,1319.87,1325.59,49993,15,0,1294.6441296768278,0.0,1.0,1.1099999999999,1298.9921212121212
2019-06-05,1325.24,1344.04,1324.49,1330.09,65031,9,0,1295.4318156840095,0.0,1.0,4.5,1305.7866666666662
2019-06-06,1332.17,1339.79,1327.18,1335.52,55111,15,0,1296.3226642243649,0.0,1.0,5.430000000000064,1312.5890909090904
2019-06-07,1335.9,1348.23,1330.23,1340.24,52484,15,0,1297.298605019379,0.0,1.0,4.720000000000027,1319.7917316017315
2019-06-10,1334.62,1337.65,1325.03,1327.84,47974,15,0,1297.977302685615,0.0,1.0,-12.400000000000091,1324.2705627705627
2019-06-11,1328.06,1329.84,1319.83,1326.65,46762,15,0,1298.614473737046,0.0,1.0,-1.1899999999998272,1329.3361038961036
2019-06-12,1326.87,1338.38,1325.98,1333.23,50814,15,0,1299.3837076540005,0.0,1.0,6.579999999999927,1334.9321212121208
2019-06-13,1333.66,1343.09,1332.38,1341.81,43496,15,0,1300.3265141505783,0.0,1.0,8.579999999999927,1341.5383116883118
2019-06-14,1342.27,1358.12,1337.73,1340.82,62043,15,0,1301.2263693916766,0.0,1.0,-0.9900000000000091,1346.422207792208
2019-06-17,1341.76,1343.47,1332.93,1339.48,49206,15,0,1302.0764500718615,0.0,1.0,-1.3399999999999181,1349.5193939393937
2019-06-18,1340.04,1354.57,1338.59,1346.51,71328,15,0,1303.0638622924866,0.0,1.0,7.029999999999973,1353.0734199134195
2019-06-19,1346.14,1362.54,1341.31,1359.64,72466,15,0,1304.321109797098,0.0,1.0,13.13000000000011,1357.783333333333
2019-06-20,1359.47,1393.9,1357.65,1388.35,102246,15,0,1306.1884184682735,0.0,1.0,28.70999999999981,1366.3638095238084
2019-06-21,1387.4,1411.76,1382.48,1398.68,118183,15,0,1308.2437869467562,0.0,1.0,10.330000000000155,1376.2516883116878
2019-06-24,1399.87,1421.41,1399.42,1419.11,78266,15,0,1310.7074805701618,0.0,1.0,20.429999999999836,1388.388701298701
2019-06-25,1418.0,1439.21,1411.82,1423.19,130617,15,0,1313.2070921130469,0.0,1.0,4.080000000000155,1399.5198701298693
2019-06-26,1419.69,1422.04,1401.82,1408.67,109233,15,0,1315.3284900660901,0.0,1.0,-14.519999999999982,1405.7500000000002
2019-06-27,1407.94,1412.12,1398.59,1409.1,76489,15,0,1317.4123013979547,0.0,1.0,0.4299999999998363,1410.4538095238095
2019-06-28,1408.7,1424.6,1405.63,1409.91,80301,15,0,1319.4678058113334,0.0,1.0,0.8100000000001728,1414.4092640692638
2019-07-01,1391.67,1397.72,1381.66,1383.75,91450,15,0,1320.896299015526,0.0,1.0,-26.160000000000082,1413.7360606060606
2019-07-02,1383.94,1420.97,1383.74,1418.0,79268,15,0,1323.0541590374032,0.0,1.0,34.25,1419.9636796536793
2019-07-03,1422.59,1437.73,1411.96,1418.41,97900,15,0,1325.1731777254608,0.0,1.0,0.41000000000008185,1425.1552380952376
2019-07-04,1420.14,1421.61,1410.13,1415.29,37381,15,0,1327.175773776006,0.0,1.0,-3.1200000000001182,1429.0161471861472
2019-07-05,1416.39,1424.15,1386.63,1398.09,77113,15,0,1328.7516454698725,0.0,1.0,-17.200000000000045,1429.2348917748914
2019-07-08,1399.09,1407.53,1391.68,1395.28,58768,15,0,1330.2300533483199,0.0,1.0,-2.8099999999999454,1428.5918181818174
2019-07-09,1394.69,1399.93,1385.69,1397.51,51415,15,0,1331.7251632739128,0.0,1.0,2.230000000000018,1426.4487878787872
2019-07-10,1395.68,1418.55,1389.81,1417.87,68331,15,0,1333.639492978937,0.0,1.0,20.3599999999999,1426.9012987012989
2019-07-11,1419.07,1427.07,1400.73,1403.73,65404,15,0,1335.1970598016271,0.0,1.0,-14.139999999999873,1424.2861038961041
2019-07-12,1404.51,1416.84,1403.08,1414.83,53268,15,0,1336.9666806949242,0.0,1.0,11.099999999999909,1423.5425974025973
2019-07-15,1416.52,1419.73,1407.63,1413.7,48080,15,0,1338.6718655683703,0.0,1.0,-1.1299999999998818,1421.555930735931
2019-07-16,1414.44,1418.22,1400.68,1405.82,54713,15,0,1340.1640463335175,0.0,1.0,-7.880000000000109,1417.0965367965366
2019-07-17,1406.48,1426.75,1400.01,1426.21,51546,15,0,1342.076178637217,0.0,1.0,20.3900000000001,1416.064112554112
2019-07-18,1426.3,1448.07,1414.56,1445.65,78476,15,0,1344.3778191119454,0.0,1.0,19.440000000000055,1418.6974891774887
2019-07-19,1448.13,1452.92,1420.13,1424.96,91707,15,0,1346.168534242791,0.0,1.0,-20.690000000000055,1419.2758874458875
2019-07-22,1426.44,1429.98,1422.18,1424.67,61460,15,0,1347.9130112596179,0.0,1.0,-0.2899999999999636,1420.311168831169
2019-07-23,1424.71,1430.21,1414.13,1417.6,61934,15,0,1349.461611009404,0.0,1.0,-7.070000000000164,1421.6997835497828
2019-07-24,1417.19,1429.51,1416.27,1425.11,58410,15,0,1351.142686320306,0.0,1.0,7.509999999999991,1424.8295238095236
2019-07-25,1425.24,1433.73,1411.0,1414.11,70765,15,0,1352.5419599576326,0.0,1.0,-11.0,1424.5990909090906
2019-07-26,1414.84,1424.79,1413.4,1418.31,47512,15,0,1354.003471958574,0.0,1.0,4.2000000000000455,1425.0844155844156
2019-07-29,1420.75,1428.11,1414.8,1426.62,36670,15,0,1355.6171725817167,0.0,1.0,8.309999999999945,1427.0022077922074
