time,close,tick_volume,price_diff,trendline,time_sin,time_cos
2020-02-10 20:00:00,109.682,1043,-0.0030000000000001,,-0.8660254037844386,0.5000000000000001
2020-02-10 21:00:00,109.696,1077,0.0139999999999957,,-0.7071067811865477,0.7071067811865474
2020-02-10 22:00:00,109.745,1657,0.0490000000000065,,-0.5000000000000004,0.8660254037844384
2020-02-10 23:00:00,109.771,1088,0.0259999999999962,,-0.2588190451025207,0.9659258262890683
2020-02-11 00:00:00,109.754,906,-0.0169999999999959,,0.0,1.0
2020-02-11 01:00:00,109.767,1121,0.012999999999991,,0.25881904510252074,0.9659258262890683
2020-02-11 02:00:00,109.813,1276,0.0460000000000064,,0.49999999999999994,0.8660254037844387
2020-02-11 03:00:00,109.845,1440,0.0319999999999964,,0.7071067811865476,0.7071067811865476
2020-02-11 04:00:00,109.874,1098,0.0289999999999963,,0.8660254037844386,0.5000000000000001
2020-02-11 05:00:00,109.873,634,-0.0009999999999905,,0.9659258262890683,0.25881904510252074
2020-02-11 06:00:00,109.88,341,0.0069999999999907,,1.0,6.123233995736766e-17
2020-02-11 07:00:00,109.893,668,0.0130000000000052,,0.9659258262890683,-0.25881904510252085
2020-02-11 08:00:00,109.897,913,0.0040000000000048,,0.8660254037844387,-0.4999999999999998
2020-02-11 09:00:00,109.911,1345,0.0139999999999957,,0.7071067811865476,-0.7071067811865475
2020-02-11 10:00:00,109.877,1897,-0.034000000000006,,0.49999999999999994,-0.8660254037844387
2020-02-11 11:00:00,109.863,1563,-0.0139999999999957,,0.258819045102521,-0.9659258262890682
2020-02-11 12:00:00,109.874,1018,0.0109999999999956,,1.2246467991473532e-16,-1.0
2020-02-11 13:00:00,109.849,827,-0.0249999999999914,,-0.25881904510252035,-0.9659258262890684
2020-02-11 14:00:00,109.844,933,-0.0050000000000096,,-0.5000000000000001,-0.8660254037844386
2020-02-11 15:00:00,109.78,2127,-0.0639999999999929,,-0.7071067811865475,-0.7071067811865477
2020-02-11 16:00:00,109.8,2692,0.019999999999996,,-0.8660254037844385,-0.5000000000000004
2020-02-11 17:00:00,109.905,2682,0.1050000000000039,,-0.9659258262890683,-0.25881904510252063
2020-02-11 18:00:00,109.785,2256,-0.1200000000000045,,-1.0,-1.8369701987210297e-16
2020-02-11 19:00:00,109.815,1685,0.0300000000000011,,-0.9659258262890684,0.2588190451025203
2020-02-11 20:00:00,109.78,1216,-0.0349999999999965,,-0.8660254037844386,0.5000000000000001
2020-02-11 21:00:00,109.749,1690,-0.0310000000000059,,-0.7071067811865477,0.7071067811865474
2020-02-11 22:00:00,109.778,1752,0.0290000000000105,,-0.5000000000000004,0.8660254037844384
2020-02-11 23:00:00,109.782,602,0.0039999999999906,,-0.2588190451025207,0.9659258262890683
2020-02-12 00:00:00,109.784,3322,0.0020000000000095,,0.0,1.0
2020-02-12 01:00:00,109.841,1397,0.0569999999999879,,0.25881904510252074,0.9659258262890683
2020-02-12 02:00:00,109.845,2749,0.0040000000000048,,0.49999999999999994,0.8660254037844387
2020-02-12 03:00:00,109.868,2166,0.0229999999999961,,0.7071067811865476,0.7071067811865476
2020-02-12 04:00:00,109.877,1304,0.0090000000000003,,0.8660254037844386,0.5000000000000001
2020-02-12 05:00:00,109.824,684,-0.0529999999999972,,0.9659258262890683,0.25881904510252074
2020-02-12 06:00:00,109.825,723,0.0010000000000047,,1.0,6.123233995736766e-17
2020-02-12 07:00:00,109.855,809,0.0300000000000011,,0.9659258262890683,-0.25881904510252085
2020-02-12 08:00:00,109.868,1140,0.012999999999991,,0.8660254037844387,-0.4999999999999998
2020-02-12 09:00:00,109.881,1431,0.0130000000000052,,0.7071067811865476,-0.7071067811865475
2020-02-12 10:00:00,110.106,2823,0.2249999999999943,,0.49999999999999994,-0.8660254037844387
2020-02-12 11:00:00,109.99,1818,-0.1159999999999996,,0.258819045102521,-0.9659258262890682
2020-02-12 12:00:00,109.963,1264,-0.027000000000001,,1.2246467991473532e-16,-1.0
2020-02-12 13:00:00,109.954,938,-0.0090000000000003,,-0.25881904510252035,-0.9659258262890684
2020-02-12 14:00:00,109.955,891,0.0010000000000047,,-0.5000000000000001,-0.8660254037844386
2020-02-12 15:00:00,109.981,1162,0.0259999999999962,,-0.7071067811865475,-0.7071067811865477
2020-02-12 16:00:00,110.053,2146,0.0720000000000027,,-0.8660254037844385,-0.5000000000000004
2020-02-12 17:00:00,110.013,2334,-0.039999999999992,,-0.9659258262890683,-0.25881904510252063
2020-02-12 18:00:00,110.008,1556,-0.0050000000000096,,-1.0,-1.8369701987210297e-16
2020-02-12 19:00:00,110.035,1136,0.027000000000001,,-0.9659258262890684,0.2588190451025203
2020-02-12 20:00:00,110.04,1056,0.0050000000000096,,-0.8660254037844386,0.5000000000000001
2020-02-12 21:00:00,110.079,1144,0.0389999999999872,,-0.7071067811865477,0.7071067811865474
2020-02-12 22:00:00,110.07,1015,-0.0090000000000003,,-0.5000000000000004,0.8660254037844384
2020-02-12 23:00:00,110.097,1201,0.027000000000001,,-0.2588190451025207,0.9659258262890683
2020-02-13 00:00:00,110.077,3460,-0.019999999999996,,0.0,1.0
2020-02-13 01:00:00,109.867,2738,-0.2099999999999937,,0.25881904510252074,0.9659258262890683
2020-02-13 02:00:00,109.881,4150,0.0139999999999957,,0.49999999999999994,0.8660254037844387
2020-02-13 03:00:00,109.947,3173,0.0660000000000025,,0.7071067811865476,0.7071067811865476
2020-02-13 04:00:00,109.92,1649,-0.027000000000001,,0.8660254037844386,0.5000000000000001
2020-02-13 05:00:00,109.858,1197,-0.0619999999999976,,0.9659258262890683,0.25881904510252074
2020-02-13 06:00:00,109.859,1073,0.0009999999999905,,1.0,6.123233995736766e-17
2020-02-13 07:00:00,109.825,1497,-0.0339999999999918,,0.9659258262890683,-0.25881904510252085
2020-02-13 08:00:00,109.81,1411,-0.0150000000000005,,0.8660254037844387,-0.4999999999999998
2020-02-13 09:00:00,109.726,2243,-0.0840000000000031,109.9623408239701,0.7071067811865476,-0.7071067811865475
2020-02-13 10:00:00,109.762,2386,0.0360000000000013,109.95735205992509,0.49999999999999994,-0.8660254037844387
2020-02-13 11:00:00,109.735,1807,-0.027000000000001,109.95187565543073,0.258819045102521,-0.9659258262890682
2020-02-13 12:00:00,109.693,2430,-0.0420000000000015,109.94459550561804,1.2246467991473532e-16,-1.0
2020-02-13 13:00:00,109.704,2307,0.0109999999999956,109.93653707865172,-0.25881904510252035,-0.9659258262890684
2020-02-13 14:00:00,109.718,1801,0.01400000000001,109.928791011236,-0.5000000000000001,-0.8660254037844386
2020-02-13 15:00:00,109.75,2042,0.0319999999999964,109.92327715355808,-0.7071067811865475,-0.7071067811865477
2020-02-13 16:00:00,109.726,3064,-0.0240000000000009,109.9169393258427,-0.8660254037844385,-0.5000000000000004
2020-02-13 17:00:00,109.8,4115,0.073999999999998,109.91253857677904,-0.9659258262890683,-0.25881904510252063
2020-02-13 18:00:00,109.818,2091,0.0180000000000006,109.90664494382024,-1.0,-1.8369701987210297e-16
2020-02-13 19:00:00,109.767,1536,-0.0510000000000019,109.8991550561798,-0.9659258262890684,0.2588190451025203
2020-02-13 20:00:00,109.813,1629,0.0460000000000064,109.89651086142324,-0.8660254037844386,0.5000000000000001
2020-02-13 21:00:00,109.805,1414,-0.0079999999999955,109.89463520599249,-0.7071067811865477,0.7071067811865474
2020-02-13 22:00:00,109.781,2049,-0.0240000000000009,109.89021348314608,-0.5000000000000004,0.8660254037844384
2020-02-13 23:00:00,109.815,1154,0.0339999999999918,109.88654082397,-0.2588190451025207,0.9659258262890683
2020-02-14 00:00:00,109.808,1215,-0.0069999999999907,109.88346292134834,0.0,1.0
2020-02-14 01:00:00,109.77,2643,-0.0380000000000109,109.8797146067416,0.25881904510252074,0.9659258262890683
2020-02-14 02:00:00,109.858,2813,0.088000000000008,109.87942172284647,0.49999999999999994,0.8660254037844387
2020-02-14 03:00:00,109.813,2442,-0.0450000000000017,109.87666966292134,0.7071067811865476,0.7071067811865476
2020-02-14 04:00:00,109.863,1861,0.0499999999999971,109.87486741573038,0.8660254037844386,0.5000000000000001
2020-02-14 05:00:00,109.838,1370,-0.0250000000000056,109.87277902621722,0.9659258262890683,0.25881904510252074
2020-02-14 06:00:00,109.78,769,-0.0579999999999927,109.86829887640448,1.0,6.123233995736766e-17
2020-02-14 07:00:00,109.793,1274,0.0130000000000052,109.8636719101124,0.9659258262890683,-0.25881904510252085
2020-02-14 08:00:00,109.781,1321,-0.0120000000000004,109.85832134831458,0.8660254037844387,-0.4999999999999998
2020-02-14 09:00:00,109.784,1395,0.0030000000000001,109.85374531835208,0.7071067811865476,-0.7071067811865475
2020-02-14 10:00:00,109.796,1687,0.0120000000000004,109.84885617977528,0.49999999999999994,-0.8660254037844387
2020-02-14 11:00:00,109.8,1289,0.0039999999999906,109.84488164794008,0.258819045102521,-0.9659258262890682
2020-02-14 12:00:00,109.823,960,0.0229999999999961,109.84007790262172,1.2246467991473532e-16,-1.0
2020-02-14 13:00:00,109.8,593,-0.0229999999999961,109.8340868913858,-0.25881904510252035,-0.9659258262890684
2020-02-14 14:00:00,109.852,1004,0.0520000000000067,109.8306202247191,-0.5000000000000001,-0.8660254037844386
2020-02-14 15:00:00,109.777,2274,-0.0750000000000028,109.8248232209738,-0.7071067811865475,-0.7071067811865477
2020-02-14 16:00:00,109.725,2378,-0.0520000000000067,109.81728838951312,-0.8660254037844385,-0.5000000000000004
2020-02-14 17:00:00,109.758,2263,0.0330000000000012,109.81086441947566,-0.9659258262890683,-0.25881904510252063
2020-02-14 18:00:00,109.767,1304,0.0090000000000003,109.805127340824,-1.0,-1.8369701987210297e-16
2020-02-14 19:00:00,109.732,1010,-0.0349999999999965,109.79887715355808,-0.9659258262890684,0.2588190451025203
2020-02-14 20:00:00,109.725,1121,-0.007000000000005,109.79309737827712,-0.8660254037844386,0.5000000000000001
2020-02-14 21:00:00,109.769,1327,0.0440000000000111,109.79000374531836,-0.7071067811865477,0.7071067811865474
2020-02-14 22:00:00,109.78,1140,0.0109999999999956,109.78745243445694,-0.5000000000000004,0.8660254037844384
2020-02-14 23:00:00,109.772,902,-0.0079999999999955,109.78477453183524,-0.2588190451025207,0.9659258262890683
2020-02-17 00:00:00,109.777,1567,0.0049999999999954,109.78269063670412,0.0,1.0
2020-02-17 01:00:00,109.793,2618,0.0160000000000053,109.78149063670416,0.25881904510252074,0.9659258262890683
2020-02-17 02:00:00,109.77,3118,-0.0230000000000103,109.77966666666669,0.49999999999999994,0.8660254037844387
2020-02-17 03:00:00,109.834,2130,0.0640000000000071,109.7800127340824,0.7071067811865476,0.7071067811865476
2020-02-17 04:00:00,109.833,1459,-0.0010000000000047,109.78003220973784,0.8660254037844386,0.5000000000000001
2020-02-17 05:00:00,109.814,869,-0.0190000000000054,109.77948164794007,0.9659258262890683,0.25881904510252074
2020-02-17 06:00:00,109.831,635,0.0170000000000101,109.7791655430712,1.0,6.123233995736766e-17
2020-02-17 07:00:00,109.838,687,0.0069999999999907,109.77905992509366,0.9659258262890683,-0.25881904510252085
2020-02-17 08:00:00,109.851,719,0.0130000000000052,109.77809513108616,0.8660254037844387,-0.4999999999999998
2020-02-17 09:00:00,109.862,837,0.0109999999999956,109.7780127340824,0.7071067811865476,-0.7071067811865475
2020-02-17 10:00:00,109.836,1011,-0.0259999999999962,109.7790943820225,0.49999999999999994,-0.8660254037844387
2020-02-17 11:00:00,109.869,783,0.0330000000000012,109.77898951310866,0.258819045102521,-0.9659258262890682
2020-02-17 12:00:00,109.873,477,0.0040000000000048,109.77967265917604,1.2246467991473532e-16,-1.0
2020-02-17 13:00:00,109.885,658,0.0120000000000004,109.78005617977529,-0.25881904510252035,-0.9659258262890684
2020-02-17 14:00:00,109.877,669,-0.0080000000000097,109.7793108614232,-0.5000000000000001,-0.8660254037844386
2020-02-17 15:00:00,109.871,446,-0.0060000000000002,109.77885617977532,-0.7071067811865475,-0.7071067811865477
2020-02-17 16:00:00,109.915,525,0.0440000000000111,109.7803662921348,-0.8660254037844385,-0.5000000000000004
2020-02-17 17:00:00,109.941,653,0.0259999999999962,109.78297078651686,-0.9659258262890683,-0.25881904510252063
2020-02-17 18:00:00,109.916,514,-0.0250000000000056,109.7856337078652,-1.0,-1.8369701987210297e-16
2020-02-17 19:00:00,109.921,701,0.0050000000000096,109.78855131086146,-0.9659258262890684,0.2588190451025203
2020-02-17 20:00:00,109.934,951,0.012999999999991,109.79250337078648,-0.8660254037844386,0.5000000000000001
2020-02-17 21:00:00,109.938,698,0.0040000000000048,109.7967850187266,-0.7071067811865477,0.7071067811865474
2020-02-17 22:00:00,109.917,775,-0.0210000000000007,109.79890187265914,-0.5000000000000004,0.8660254037844384
2020-02-17 23:00:00,109.871,1600,-0.0460000000000064,109.79893857677904,-0.2588190451025207,0.9659258262890683
2020-02-18 00:00:00,109.852,2721,-0.0189999999999912,109.79877528089888,0.0,1.0
2020-02-18 01:00:00,109.834,2153,-0.0180000000000006,109.79811086142324,0.25881904510252074,0.9659258262890683
2020-02-18 02:00:00,109.753,2758,-0.081000000000003,109.79418426966292,0.49999999999999994,0.8660254037844387
2020-02-18 03:00:00,109.77,3283,0.0169999999999959,109.79616104868916,0.7071067811865476,0.7071067811865476
2020-02-18 04:00:00,109.676,2678,-0.093999999999994,109.7916284644195,0.8660254037844386,0.5000000000000001
2020-02-18 05:00:00,109.705,1503,0.0289999999999963,109.78800599250944,0.9659258262890683,0.25881904510252074
2020-02-18 06:00:00,109.742,873,0.0370000000000061,109.78600973782773,1.0,6.123233995736766e-17
2020-02-18 07:00:00,109.752,1211,0.0099999999999909,109.78463670411983,0.9659258262890683,-0.25881904510252085
2020-02-18 08:00:00,109.767,1172,0.0150000000000005,109.78466292134831,0.8660254037844387,-0.4999999999999998
2020-02-18 09:00:00,109.697,1732,-0.0699999999999931,109.78337378277156,0.7071067811865476,-0.7071067811865475
2020-02-18 10:00:00,109.747,2523,0.0499999999999971,109.78366217228466,0.49999999999999994,-0.8660254037844387
2020-02-18 11:00:00,109.72,1578,-0.027000000000001,109.7828441947566,0.258819045102521,-0.9659258262890682
2020-02-18 12:00:00,109.723,2041,0.0030000000000001,109.78298127340828,1.2246467991473532e-16,-1.0
2020-02-18 13:00:00,109.719,1002,-0.0040000000000048,109.7832876404495,-0.25881904510252035,-0.9659258262890684
2020-02-18 14:00:00,109.768,1145,0.0490000000000065,109.78687640449436,-0.5000000000000001,-0.8660254037844386
2020-02-18 15:00:00,109.779,1660,0.0109999999999956,109.79098202247192,-0.7071067811865475,-0.7071067811865477
2020-02-18 16:00:00,109.917,3057,0.1380000000000052,109.80201123595506,-0.8660254037844385,-0.5000000000000004
2020-02-18 17:00:00,109.805,2560,-0.1119999999999947,109.80777602996254,-0.9659258262890683,-0.25881904510252063
2020-02-18 18:00:00,109.805,2229,0.0,109.8090254681648,-1.0,-1.8369701987210297e-16
2020-02-18 19:00:00,109.867,1576,0.0619999999999976,109.81337602996253,-0.9659258262890684,0.2588190451025203
2020-02-18 20:00:00,109.85,1203,-0.0170000000000101,109.8184689138577,-0.8660254037844386,0.5000000000000001
2020-02-18 21:00:00,109.865,1294,0.0150000000000005,109.82369063670414,-0.7071067811865477,0.7071067811865474
2020-02-18 22:00:00,109.854,1049,-0.0109999999999956,109.82707415730336,-0.5000000000000004,0.8660254037844384
2020-02-18 23:00:00,109.866,545,0.0120000000000004,109.8310134831461,-0.2588190451025207,0.9659258262890683
2020-02-19 00:00:00,109.859,723,-0.007000000000005,109.83387415730336,0.0,1.0
2020-02-19 01:00:00,109.919,1820,0.0600000000000022,109.83902397003745,0.25881904510252074,0.9659258262890683
2020-02-19 02:00:00,109.91,2060,-0.0090000000000003,109.84180674157308,0.49999999999999994,0.8660254037844387
2020-02-19 03:00:00,109.968,2624,0.0580000000000069,109.8478239700375,0.7071067811865476,0.7071067811865476
2020-02-19 04:00:00,110.033,2317,0.0649999999999977,109.85595280898876,0.8660254037844386,0.5000000000000001
2020-02-19 05:00:00,110.056,1263,0.0229999999999961,109.86393108614236,0.9659258262890683,0.25881904510252074
2020-02-19 06:00:00,110.025,1000,-0.0309999999999917,109.87051460674158,1.0,6.123233995736766e-17
2020-02-19 07:00:00,110.049,747,0.0240000000000009,109.87823295880148,0.9659258262890683,-0.25881904510252085
2020-02-19 08:00:00,110.042,995,-0.007000000000005,109.88611310861424,0.8660254037844387,-0.4999999999999998
2020-02-19 09:00:00,110.118,1686,0.0759999999999934,109.89659400749066,0.7071067811865476,-0.7071067811865475
2020-02-19 10:00:00,110.18,1956,0.0620000000000118,109.91118426966293,0.49999999999999994,-0.8660254037844387
2020-02-19 11:00:00,110.235,1559,0.0549999999999926,109.928325093633,0.258819045102521,-0.9659258262890682
2020-02-19 12:00:00,110.325,1466,0.0900000000000034,109.9479850187266,1.2246467991473532e-16,-1.0
2020-02-19 13:00:00,110.443,1494,0.117999999999995,109.9734756554307,-0.25881904510252035,-0.9659258262890684
2020-02-19 14:00:00,110.485,1408,0.0420000000000015,110.00017078651685,-0.5000000000000001,-0.8660254037844386
2020-02-19 15:00:00,110.653,2735,0.1680000000000063,110.03324194756556,-0.7071067811865475,-0.7071067811865477
2020-02-19 16:00:00,110.83,2794,0.1769999999999925,110.07424644194757,-0.8660254037844385,-0.5000000000000004
2020-02-19 17:00:00,110.944,2367,0.1140000000000043,110.11937153558053,-0.9659258262890683,-0.25881904510252063
2020-02-19 18:00:00,111.177,3066,0.2330000000000041,110.17308913857676,-1.0,-1.8369701987210297e-16
2020-02-19 19:00:00,111.256,1804,0.0789999999999935,110.23122172284644,-0.9659258262890684,0.2588190451025203
2020-02-19 20:00:00,111.354,1329,0.0979999999999989,110.29162696629214,-0.8660254037844386,0.5000000000000001
2020-02-19 21:00:00,111.575,2344,0.2210000000000036,110.36176853932584,-0.7071067811865477,0.7071067811865474
2020-02-19 22:00:00,111.24,2489,-0.3350000000000079,110.41526067415734,-0.5000000000000004,0.8660254037844384
2020-02-19 23:00:00,111.362,1050,0.1219999999999998,110.47179101123596,-0.2588190451025207,0.9659258262890683
2020-02-20 00:00:00,111.239,622,-0.1229999999999904,110.52199250936332,0.0,1.0
2020-02-20 01:00:00,111.195,1834,-0.0440000000000111,110.56889662921354,0.25881904510252074,0.9659258262890683
2020-02-20 02:00:00,111.207,4698,0.0120000000000004,110.61533932584273,0.49999999999999994,0.8660254037844387
2020-02-20 03:00:00,111.243,3236,0.0360000000000013,110.6625767790262,0.7071067811865476,0.7071067811865476
2020-02-20 04:00:00,111.337,3519,0.0940000000000083,110.71297453183524,0.8660254037844386,0.5000000000000001
2020-02-20 05:00:00,111.362,3467,0.0249999999999914,110.76384269662924,0.9659258262890683,0.25881904510252074
2020-02-20 06:00:00,111.367,1883,0.0050000000000096,110.81326217228464,1.0,6.123233995736766e-17
2020-02-20 07:00:00,111.393,1990,0.0259999999999962,110.8638254681648,0.9659258262890683,-0.25881904510252085
2020-02-20 08:00:00,111.545,2362,0.152000000000001,110.91826666666664,0.8660254037844387,-0.4999999999999998
2020-02-20 09:00:00,111.684,3837,0.1389999999999958,110.97635805243448,0.7071067811865476,-0.7071067811865475
2020-02-20 10:00:00,111.735,3265,0.0510000000000019,111.0359775280899,0.49999999999999994,-0.8660254037844387
2020-02-20 11:00:00,111.972,2671,0.2369999999999947,111.10479250936328,0.258819045102521,-0.9659258262890682
2020-02-20 12:00:00,112.155,3339,0.1830000000000069,111.17925692883895,1.2246467991473532e-16,-1.0
2020-02-20 13:00:00,111.853,3099,-0.3020000000000067,111.23840224719102,-0.25881904510252035,-0.9659258262890684
2020-02-20 14:00:00,111.967,2475,0.1140000000000043,111.30198052434456,-0.5000000000000001,-0.8660254037844386
2020-02-20 15:00:00,112.0,3355,0.0330000000000012,111.36561797752807,-0.7071067811865475,-0.7071067811865477
2020-02-20 16:00:00,112.139,3226,0.1389999999999958,111.43355580524344,-0.8660254037844385,-0.5000000000000004
2020-02-20 17:00:00,112.092,2690,-0.046999999999997,111.49775580524349,-0.9659258262890683,-0.25881904510252063
2020-02-20 18:00:00,111.857,6011,-0.2349999999999994,111.550195505618,-1.0,-1.8369701987210297e-16
2020-02-20 19:00:00,112.02,4721,0.1629999999999967,111.60777602996254,-0.9659258262890684,0.2588190451025203
2020-02-20 20:00:00,112.01,2854,-0.0099999999999909,111.66466741573036,-0.8660254037844386,0.5000000000000001
2020-02-20 21:00:00,112.059,2313,0.0489999999999923,111.72207191011238,-0.7071067811865477,0.7071067811865474
2020-02-20 22:00:00,112.072,1755,0.0130000000000052,111.77795655430712,-0.5000000000000004,0.8660254037844384
2020-02-20 23:00:00,112.071,1652,-0.0010000000000047,111.83248764044946,-0.2588190451025207,0.9659258262890683
2020-02-21 00:00:00,112.058,1311,-0.012999999999991,111.88492359550564,0.0,1.0
2020-02-21 01:00:00,111.971,2515,-0.0870000000000033,111.93214382022477,0.25881904510252074,0.9659258262890683
2020-02-21 02:00:00,112.111,5115,0.1400000000000005,111.9842104868914,0.49999999999999994,0.8660254037844387
2020-02-21 03:00:00,112.004,4283,-0.1069999999999993,112.02927940074906,0.7071067811865476,0.7071067811865476
2020-02-21 04:00:00,112.009,3218,0.0049999999999954,112.07368689138576,0.8660254037844386,0.5000000000000001
2020-02-21 05:00:00,112.015,1533,0.0060000000000002,112.11684644194752,0.9659258262890683,0.25881904510252074
2020-02-21 06:00:00,111.974,1535,-0.0409999999999968,112.15685917602995,1.0,6.123233995736766e-17
2020-02-21 07:00:00,111.95,1738,-0.0240000000000009,112.19406666666669,0.9659258262890683,-0.25881904510252085
2020-02-21 08:00:00,111.981,1408,0.0309999999999917,112.23095655430714,0.8660254037844387,-0.4999999999999998
2020-02-21 09:00:00,111.73,3106,-0.2509999999999905,112.2561617977528,0.7071067811865476,-0.7071067811865475
2020-02-21 10:00:00,111.7,5314,-0.0300000000000011,112.279265917603,0.49999999999999994,-0.8660254037844387
2020-02-21 11:00:00,111.698,2939,-0.0020000000000095,112.30040224719104,0.258819045102521,-0.9659258262890682
2020-02-21 12:00:00,111.795,1993,0.0970000000000084,112.32460299625473,1.2246467991473532e-16,-1.0
2020-02-21 13:00:00,111.879,1650,0.0840000000000031,112.35140449438208,-0.25881904510252035,-0.9659258262890684
2020-02-21 14:00:00,111.996,2168,0.1169999999999902,112.38200973782772,-0.5000000000000001,-0.8660254037844386
2020-02-21 15:00:00,111.843,2102,-0.1529999999999916,112.40383970037456,-0.7071067811865475,-0.7071067811865477
2020-02-21 16:00:00,111.718,4081,-0.125,112.41766891385774,-0.8660254037844385,-0.5000000000000004
2020-02-21 17:00:00,111.692,6386,-0.0260000000000104,112.42853857677903,-0.9659258262890683,-0.25881904510252063
2020-02-21 18:00:00,111.74,3157,0.0480000000000018,112.4397468164794,-1.0,-1.8369701987210297e-16
2020-02-21 19:00:00,111.659,2229,-0.0809999999999888,112.44412734082398,-0.9659258262890684,0.2588190451025203
2020-02-21 20:00:00,111.621,2176,-0.0380000000000109,112.4457827715356,-0.8660254037844386,0.5000000000000001
2020-02-21 21:00:00,111.601,1972,-0.019999999999996,112.4430554307116,-0.7071067811865477,0.7071067811865474
2020-02-21 22:00:00,111.59,1996,-0.0109999999999956,112.43905168539328,-0.5000000000000004,0.8660254037844384
2020-02-21 23:00:00,111.566,1423,-0.0240000000000009,112.43340674157304,-0.2588190451025207,0.9659258262890683
2020-02-24 00:00:00,111.428,2343,-0.1380000000000052,112.42052134831464,0.0,1.0
2020-02-24 01:00:00,111.546,3991,0.1180000000000092,112.4119325842697,0.25881904510252074,0.9659258262890683
2020-02-24 02:00:00,111.581,3965,0.0349999999999965,112.40198501872663,0.49999999999999994,0.8660254037844387
2020-02-24 03:00:00,111.587,3446,0.0060000000000002,112.39201498127343,0.7071067811865476,0.7071067811865476
2020-02-24 04:00:00,111.457,2587,-0.1300000000000096,112.37431460674158,0.8660254037844386,0.5000000000000001
2020-02-24 05:00:00,111.552,2176,0.095000000000013,112.35957902621728,0.9659258262890683,0.25881904510252074
2020-02-24 06:00:00,111.566,828,0.0139999999999957,112.344002247191,1.0,6.123233995736766e-17
2020-02-24 07:00:00,111.574,1493,0.0079999999999955,112.32849662921352,0.9659258262890683,-0.25881904510252085
2020-02-24 08:00:00,111.574,1528,0.0,112.31188539325844,0.8660254037844387,-0.4999999999999998
2020-02-24 09:00:00,111.542,3700,-0.0319999999999964,112.29561647940072,0.7071067811865476,-0.7071067811865475
2020-02-24 10:00:00,111.385,6106,-0.1569999999999964,112.26867490636704,0.49999999999999994,-0.8660254037844387
2020-02-24 11:00:00,111.314,6091,-0.0710000000000121,112.23741198501872,0.258819045102521,-0.9659258262890682
2020-02-24 12:00:00,111.291,2956,-0.0229999999999961,112.205395505618,1.2246467991473532e-16,-1.0
2020-02-24 13:00:00,111.312,3374,0.0210000000000007,112.17285842696631,-0.25881904510252035,-0.9659258262890684
2020-02-24 14:00:00,111.331,3154,0.0190000000000054,112.14040299625468,-0.5000000000000001,-0.8660254037844386
2020-02-24 15:00:00,111.302,3229,-0.0289999999999963,112.10532059925102,-0.7071067811865475,-0.7071067811865477
