time,open,high,low,close,tick_volume,spread,real_volume,ema_89,time_sin,time_cos,price_diff,trendline
2024-02-05 06:45:00,2031.71,2032.37,2031.53,2031.85,734,20,0,2037.7116972379024,0.9807852804032304,-0.1950903220161282,0.03999999999996362,
2024-02-05 07:00:00,2031.86,2031.91,2029.41,2030.36,2092,20,0,2037.5483261881711,0.9659258262890683,-0.25881904510252085,-1.490000000000009,
2024-02-05 07:15:00,2030.31,2031.87,2030.09,2031.03,1653,20,0,2037.4034744951007,0.9469301294951057,-0.32143946530316136,0.6700000000000728,
2024-02-05 07:30:00,2031.03,2032.11,2029.25,2030.83,2344,20,0,2037.2573972840983,0.9238795325112867,-0.3826834323650897,-0.20000000000004547,
2024-02-05 07:45:00,2030.83,2030.84,2028.81,2029.72,2009,20,0,2037.0898995666737,0.8968727415326884,-0.44228869021900113,-1.1099999999999,
2024-02-05 08:00:00,2029.73,2030.76,2028.99,2029.45,1866,20,0,2036.9201240207476,0.8660254037844387,-0.4999999999999998,-0.2699999999999818,
2024-02-05 08:15:00,2029.42,2030.81,2028.96,2030.68,1557,20,0,2036.781454598064,0.8314696123025453,-0.555570233019602,1.2300000000000182,
2024-02-05 08:30:00,2030.69,2030.74,2026.74,2030.25,4605,19,0,2036.6363111625515,0.7933533402912352,-0.6087614290087207,-0.43000000000006366,
2024-02-05 08:45:00,2030.15,2031.31,2029.75,2030.95,3617,19,0,2036.5099486922725,0.7518398074789774,-0.6593458151000688,0.7000000000000455,
2024-02-05 09:00:00,2030.96,2031.55,2028.33,2028.88,4228,19,0,2036.3403942768884,0.7071067811865476,-0.7071067811865475,-2.0699999999999363,
2024-02-05 09:15:00,2028.89,2029.66,2026.66,2027.77,4637,19,0,2036.1499410707352,0.659345815100069,-0.7518398074789773,-1.1100000000001273,
2024-02-05 09:30:00,2027.78,2029.77,2026.96,2028.76,5073,16,0,2035.985720158052,0.6087614290087209,-0.793353340291235,0.9900000000000091,
2024-02-05 09:45:00,2028.76,2028.95,2027.06,2027.52,4564,16,0,2035.7975930434284,0.5555702330196022,-0.8314696123025453,-1.240000000000009,
2024-02-05 10:00:00,2027.62,2027.78,2024.47,2024.81,6509,16,0,2035.5534243091297,0.49999999999999994,-0.8660254037844387,-2.7100000000000364,
2024-02-05 10:15:00,2024.81,2025.27,2022.9,2023.28,6707,16,0,2035.2806815467045,0.4422886902190013,-0.8968727415326883,-1.5299999999999727,
2024-02-05 10:30:00,2023.27,2024.05,2021.41,2023.36,6292,16,0,2035.0157775123332,0.3826834323650899,-0.9238795325112867,0.07999999999992724,
2024-02-05 10:45:00,2023.35,2023.74,2022.22,2023.33,5559,16,0,2034.7560935676147,0.32143946530316175,-0.9469301294951056,-0.029999999999972715,
2024-02-05 11:00:00,2023.34,2024.29,2022.8,2023.24,5210,16,0,2034.5001803772232,0.258819045102521,-0.9659258262890682,-0.08999999999991815,
2024-02-05 11:15:00,2023.24,2023.57,2021.14,2021.67,5680,16,0,2034.215065257729,0.1950903220161286,-0.9807852804032304,-1.5699999999999363,
2024-02-05 11:30:00,2021.67,2022.23,2020.54,2021.99,5476,16,0,2033.9433971408907,0.13052619222005157,-0.9914448613738104,0.31999999999993634,
2024-02-05 11:45:00,2022.0,2023.02,2021.29,2022.65,4179,16,0,2033.6924327599818,0.06540312923014312,-0.9978589232386035,0.6600000000000819,
2024-02-05 12:00:00,2022.65,2023.83,2022.22,2023.2,4115,16,0,2033.4592675875376,1.2246467991473532e-16,-1.0,0.5499999999999545,
2024-02-05 12:15:00,2023.2,2024.18,2022.2,2023.9,3699,16,0,2033.2468394189254,-0.06540312923014287,-0.9978589232386035,0.7000000000000455,
2024-02-05 12:30:00,2023.9,2025.0,2023.64,2024.7,4426,16,0,2033.0569096540603,-0.13052619222005177,-0.9914448613738104,0.7999999999999545,
2024-02-05 12:45:00,2024.7,2025.35,2024.16,2024.43,3159,16,0,2032.8652005506365,-0.19509032201612836,-0.9807852804032304,-0.2699999999999818,
2024-02-05 13:00:00,2024.43,2025.89,2024.0,2025.54,3346,16,0,2032.7024183161777,-0.25881904510252035,-0.9659258262890684,1.1099999999999,
2024-02-05 13:15:00,2025.54,2026.29,2024.9,2026.05,3019,16,0,2032.5545867980404,-0.32143946530316153,-0.9469301294951057,0.5099999999999909,
2024-02-05 13:30:00,2026.07,2027.42,2025.47,2027.23,4238,16,0,2032.4362626469729,-0.38268343236508967,-0.9238795325112868,1.1800000000000637,
2024-02-05 13:45:00,2027.24,2028.45,2027.15,2027.59,4878,16,0,2032.3285679214846,-0.4422886902190011,-0.8968727415326884,0.35999999999989996,
2024-02-05 14:00:00,2027.58,2028.1,2025.64,2026.34,4505,16,0,2032.1954886343403,-0.5000000000000001,-0.8660254037844386,-1.25,
2024-02-05 14:15:00,2026.3,2026.38,2024.77,2025.28,3931,16,0,2032.0418111091328,-0.555570233019602,-0.8314696123025455,-1.0599999999999454,
2024-02-05 14:30:00,2025.28,2025.39,2022.65,2023.04,4657,16,0,2031.8417708622633,-0.6087614290087203,-0.7933533402912354,-2.240000000000009,
2024-02-05 14:45:00,2023.04,2024.0,2022.54,2022.54,4352,16,0,2031.6350648431019,-0.6593458151000688,-0.7518398074789774,-0.5,
2024-02-05 15:00:00,2022.54,2022.77,2021.16,2021.88,7417,16,0,2031.4182856243663,-0.7071067811865475,-0.7071067811865477,-0.6599999999998545,
2024-02-05 15:15:00,2021.88,2022.41,2016.45,2017.44,9507,16,0,2031.107657054936,-0.7518398074789773,-0.6593458151000691,-4.440000000000055,
2024-02-05 15:30:00,2017.42,2019.46,2016.56,2017.41,10812,16,0,2030.8032646759373,-0.7933533402912349,-0.6087614290087209,-0.029999999999972715,
2024-02-05 15:45:00,2017.42,2018.2,2014.82,2016.07,8980,16,0,2030.4758587942497,-0.8314696123025452,-0.5555702330196022,-1.3400000000001455,
2024-02-05 16:00:00,2016.08,2017.23,2014.76,2016.41,8940,16,0,2030.1632841543774,-0.8660254037844385,-0.5000000000000004,0.3400000000001455,
2024-02-05 16:15:00,2016.4,2018.2,2014.77,2017.29,7772,16,0,2029.8772111731691,-0.8968727415326883,-0.44228869021900136,0.8799999999998818,
2024-02-05 16:30:00,2017.3,2019.48,2017.04,2017.31,11504,16,0,2029.5979398137654,-0.9238795325112865,-0.38268343236509034,0.01999999999998181,
2024-02-05 16:45:00,2017.31,2023.77,2017.31,2023.48,12562,16,0,2029.4619855956817,-0.9469301294951056,-0.3214394653031618,6.170000000000073,
2024-02-05 17:00:00,2023.38,2023.38,2016.75,2019.89,18983,16,0,2029.2492748046664,-0.9659258262890683,-0.25881904510252063,-3.589999999999918,
2024-02-05 17:15:00,2019.88,2020.62,2017.42,2019.22,12949,16,0,2029.026402031229,-0.9807852804032303,-0.19509032201612866,-0.6700000000000728,
2024-02-05 17:30:00,2019.23,2020.36,2016.41,2017.2,10097,16,0,2028.7635930972017,-0.9914448613738104,-0.13052619222005163,-2.019999999999982,
2024-02-05 17:45:00,2017.2,2018.07,2015.38,2017.68,9114,16,0,2028.517291028375,-0.9978589232386035,-0.06540312923014273,0.4800000000000182,
2024-02-05 18:00:00,2017.68,2019.99,2017.67,2019.32,7918,16,0,2028.3129067833,-1.0,-1.8369701987210297e-16,1.6399999999998727,
2024-02-05 18:15:00,2019.32,2020.54,2018.36,2020.18,6740,16,0,2028.1321755214487,-0.9978589232386036,0.06540312923014237,0.8600000000001273,
2024-02-05 18:30:00,2020.39,2022.52,2020.37,2020.82,6619,16,0,2027.9696827320831,-0.9914448613738105,0.13052619222005127,0.6399999999998727,
2024-02-05 18:45:00,2020.82,2022.39,2020.37,2022.08,5720,16,0,2027.8388008935924,-0.9807852804032304,0.1950903220161283,1.259999999999991,
