time,open,high,low,close,tick_volume,spread,real_volume,ema_89,time_sin,time_cos,price_diff,trendline
2019-11-19,1470.65,1475.23,1464.72,1472.31,70981,15,0,1487.789512530238,0.0,1.0,1.5299999999999727,
2019-11-20,1473.67,1478.75,1465.88,1471.05,80216,14,0,1487.4175233628994,0.0,1.0,-1.259999999999991,
2019-11-21,1474.9,1475.59,1462.28,1464.32,84627,14,0,1486.9042450659458,0.0,1.0,-6.730000000000018,
2019-11-22,1464.37,1473.18,1461.25,1461.81,69819,14,0,1486.3465951755916,0.0,1.0,-2.509999999999991,
2019-11-25,1460.39,1462.08,1454.0,1454.94,58527,14,0,1485.6486708383563,0.0,1.0,-6.869999999999891,
2019-11-26,1454.94,1462.87,1450.02,1461.3,55649,14,0,1485.1075892641707,0.0,1.0,6.3599999999999,
2019-11-27,1461.11,1461.75,1452.45,1453.93,57103,14,0,1484.414753947189,0.0,1.0,-7.369999999999891,
2019-11-28,1455.75,1458.26,1454.16,1455.74,31775,16,0,1483.777537192807,0.0,1.0,1.8099999999999454,
2019-11-29,1455.39,1466.53,1452.94,1463.83,48203,14,0,1483.3342585885223,0.0,1.0,8.089999999999918,
2019-12-02,1462.43,1465.29,1453.89,1462.45,65523,14,0,1482.8701639532217,0.0,1.0,-1.3799999999998818,
2019-12-03,1461.61,1481.73,1459.78,1477.32,65924,14,0,1482.7468269764834,0.0,1.0,14.86999999999989,
2019-12-04,1476.47,1484.01,1471.35,1474.33,79731,14,0,1482.559786377006,0.0,1.0,-2.990000000000009,
2019-12-05,1474.37,1480.29,1472.86,1475.76,68940,14,0,1482.4086800130726,0.0,1.0,1.4300000000000637,1468.635513108614
2019-12-06,1476.04,1479.82,1458.66,1459.53,63328,14,0,1481.9002649016709,0.0,1.0,-16.230000000000018,1466.4143970037449
2019-12-09,1458.58,1465.35,1458.48,1461.71,46080,16,0,1481.4515923483002,0.0,1.0,2.1800000000000637,1464.5298426966292
2019-12-10,1461.41,1469.17,1459.95,1464.35,66086,14,0,1481.0715569627823,0.0,1.0,2.6399999999998727,1463.3776629213485
2019-12-11,1464.16,1478.84,1462.63,1474.72,63369,14,0,1480.9304112524983,0.0,1.0,10.370000000000118,1462.7031086142322
2019-12-12,1474.89,1486.69,1463.89,1469.4,80536,14,0,1480.6741798913317,0.0,1.0,-5.319999999999936,1461.7262921348317
2019-12-13,1466.57,1478.0,1461.73,1475.44,92543,14,0,1480.5578647826355,0.0,1.0,6.039999999999964,1461.3674382022473
2019-12-16,1474.85,1479.85,1473.09,1475.9,55769,14,0,1480.4543566763548,0.0,1.0,0.4600000000000364,1460.8230561797752
2019-12-17,1475.89,1480.49,1474.12,1475.99,55358,10,0,1480.3551487502134,0.0,1.0,0.08999999999991815,1460.6349737827713
2019-12-18,1475.76,1479.24,1470.38,1475.45,51047,14,0,1480.2461454446532,0.0,1.0,-0.5399999999999636,1460.6158277153556
2019-12-19,1475.3,1481.64,1473.19,1478.7,49593,10,0,1480.211786656994,0.0,1.0,3.25,1460.5218651685393
2019-12-20,1478.94,1480.94,1475.78,1477.93,44501,12,0,1480.1610802868386,0.0,1.0,-0.7699999999999818,1460.0523745318353
2019-12-23,1477.96,1486.09,1477.46,1485.38,44323,10,0,1480.2770562804644,0.0,1.0,7.4500000000000455,1460.1855131086147
2019-12-24,1485.2,1500.44,1484.33,1498.99,39618,14,0,1480.6928994742318,0.0,1.0,13.6099999999999,1460.823123595506
2019-12-26,1503.27,1512.56,1502.27,1511.04,42592,14,0,1481.3672794859156,0.0,1.0,12.049999999999955,1461.9025093632958
2019-12-27,1510.77,1515.29,1507.28,1510.63,54172,14,0,1482.0175621640062,0.0,1.0,-0.4099999999998545,1463.5853632958806
2019-12-30,1511.16,1516.07,1510.7,1514.96,57637,10,0,1482.7496163381393,0.0,1.0,4.329999999999927,1465.4966741573028
2019-12-31,1514.63,1525.23,1514.54,1520.21,52009,14,0,1483.5820693084029,0.0,1.0,5.25,1467.9920074906368
2020-01-02,1520.26,1531.32,1518.38,1528.77,55524,14,0,1484.5862455459937,0.0,1.0,8.559999999999945,1470.8460374531835
2020-01-03,1528.25,1553.43,1527.86,1551.44,95044,14,0,1486.0718845338606,0.0,1.0,22.670000000000073,1474.3933782771537
2020-01-06,1575.89,1582.09,1560.7,1565.63,118721,14,0,1487.8398426553304,0.0,1.0,14.190000000000055,1478.407415730338
2020-01-07,1564.53,1577.32,1555.23,1573.24,96091,7,0,1489.7376239296561,0.0,1.0,7.6099999999999,1482.9129962546813
2020-01-08,1575.99,1611.35,1552.22,1556.36,156878,7,0,1491.2181211756638,0.0,1.0,-16.88000000000011,1487.082996254682
2020-01-09,1554.75,1561.29,1540.2,1552.08,87919,7,0,1492.57060737176,0.0,1.0,-4.279999999999973,1491.145745318352
2020-01-10,1552.91,1563.13,1545.73,1561.76,78711,7,0,1494.1081494301652,0.0,1.0,9.680000000000064,1494.879161048689
2020-01-13,1559.55,1560.6,1546.51,1548.34,72777,7,0,1495.3133016650504,0.0,1.0,-13.420000000000073,1497.7062471910117
2020-01-14,1548.13,1548.85,1535.96,1546.25,85110,7,0,1496.445228294716,0.0,1.0,-2.089999999999918,1500.2394232209745
2020-01-15,1546.37,1558.17,1546.27,1556.22,73629,7,0,1497.7735565548332,0.0,1.0,9.970000000000027,1502.8846516853935
2020-01-16,1555.18,1558.06,1547.98,1552.46,65408,7,0,1498.9888108536145,0.0,1.0,-3.759999999999991,1505.5525093632962
2020-01-17,1552.29,1561.21,1549.33,1556.83,64606,7,0,1500.274170612423,0.0,1.0,4.369999999999891,1508.4266516853932
2020-01-20,1559.0,1562.76,1556.35,1560.5,31344,7,0,1501.6125223765912,0.0,1.0,3.6700000000000728,1511.1854906367043
2020-01-21,1560.88,1568.59,1546.3,1557.91,84727,7,0,1502.8635774348893,0.0,1.0,-2.589999999999918,1513.9973183520597
2020-01-22,1558.01,1559.22,1550.15,1558.6,68635,7,0,1504.1021646030028,0.0,1.0,0.6899999999998272,1516.86068164794
2020-01-23,1558.55,1567.91,1551.85,1562.8,80486,7,0,1505.4065609451582,0.0,1.0,4.2000000000000455,1519.6851835206
2020-01-24,1561.79,1575.95,1556.49,1570.9,81710,7,0,1506.8619707019325,0.0,1.0,8.100000000000136,1522.9330861423223
2020-01-27,1580.71,1588.28,1575.87,1581.88,105097,7,0,1508.5290380196673,0.0,1.0,10.980000000000018,1527.0119925093632
2020-01-28,1580.91,1583.03,1565.44,1567.78,83057,7,0,1509.8457260636746,0.0,1.0,-14.100000000000136,1530.5500674157302
2020-01-29,1568.65,1578.0,1563.35,1577.11,72438,7,0,1511.340487706704,0.0,1.0,9.329999999999927,1534.669647940075
2020-01-30,1575.25,1585.99,1572.22,1573.85,96702,7,0,1512.7295879798883,0.0,1.0,-3.259999999999991,1537.99208988764
2020-01-31,1575.06,1590.48,1570.87,1588.83,97516,7,0,1514.4207082470018,0.0,1.0,14.980000000000018,1541.9446516853936
2020-02-03,1588.65,1592.0,1569.28,1576.3,91040,7,0,1515.7958036192906,0.0,1.0,-12.529999999999973,1545.1016779026224
2020-02-04,1578.56,1579.61,1548.97,1552.74,81029,7,0,1516.616785761084,0.0,1.0,-23.559999999999945,1546.611265917603
2020-02-05,1553.18,1562.41,1547.38,1556.41,84219,7,0,1517.5010794108375,0.0,1.0,3.6700000000000728,1548.3821123595505
2020-02-06,1554.67,1568.23,1552.46,1566.46,71100,7,0,1518.58905542393,0.0,1.0,10.049999999999955,1551.0009887640451
2020-02-07,1565.81,1574.05,1560.08,1570.0,97707,7,0,1519.7315208589537,0.0,1.0,3.5399999999999636,1553.836808988765
2020-02-10,1569.27,1577.01,1567.96,1571.87,72137,8,0,1520.8901537287547,0.0,1.0,1.8699999999998909,1556.699041198502
2020-02-11,1572.09,1574.05,1561.92,1567.63,75255,7,0,1521.928816979227,0.0,1.0,-4.239999999999782,1559.071063670412
2020-02-12,1567.49,1570.46,1561.95,1565.73,65805,7,0,1522.9021766019107,0.0,1.0,-1.900000000000091,1561.5777977528094
2020-02-13,1566.13,1578.33,1565.51,1575.98,80200,7,0,1524.0816837885347,0.0,1.0,10.25,1564.4910486891386
2020-02-14,1575.91,1585.01,1573.02,1583.69,60275,7,0,1525.4063130376785,0.0,1.0,7.710000000000036,1567.4218501872665
2020-02-17,1581.25,1583.78,1578.85,1580.86,30617,7,0,1526.6386171923969,0.0,1.0,-2.8300000000001546,1570.037243445693
2020-02-18,1583.69,1605.05,1583.23,1601.35,78332,7,0,1528.298870143677,0.0,1.0,20.49000000000001,1573.6031835205997
2020-02-19,1601.17,1612.91,1599.53,1611.34,81876,7,0,1530.1442285849287,0.0,1.0,9.990000000000009,1577.2591535580523
2020-02-20,1610.97,1623.73,1603.84,1619.26,105222,7,0,1532.124579060819,0.0,1.0,7.920000000000073,1581.358973782772
2020-02-21,1619.7,1649.23,1618.92,1643.73,115265,7,0,1534.6046995261343,0.0,1.0,24.470000000000027,1586.5039550561798
2020-02-24,1659.37,1689.25,1650.83,1658.5,156168,7,0,1537.3579284255536,0.0,1.0,14.769999999999982,1592.1365243445694
2020-02-25,1657.47,1658.77,1624.98,1635.26,176551,7,0,1539.5335300160968,0.0,1.0,-23.24000000000001,1596.483827715356
2020-02-26,1638.13,1654.95,1624.73,1640.5,161690,7,0,1541.7772293490723,0.0,1.0,5.240000000000009,1601.0328239700373
2020-02-27,1641.12,1660.37,1635.19,1644.23,163430,7,0,1544.0539575857595,0.0,1.0,3.730000000000018,1605.7217003745322
2020-02-28,1641.91,1649.46,1562.93,1584.7,186323,7,0,1544.9572029727424,0.0,1.0,-59.52999999999997,1607.9160074906365
2020-03-02,1581.79,1610.94,1575.31,1589.75,171570,7,0,1545.952598462237,0.0,1.0,5.0499999999999545,1610.3005393258434
2020-03-03,1590.45,1649.29,1589.58,1639.48,146391,7,0,1548.030985163076,0.0,1.0,49.73000000000002,1614.5576404494382
2020-03-04,1642.09,1653.13,1631.81,1635.73,124231,7,0,1549.9798521594519,0.0,1.0,-3.75,1618.4346741573036
2020-03-05,1636.57,1674.57,1634.97,1671.58,121017,7,0,1552.6820776670195,0.0,1.0,35.84999999999991,1623.9583895131086
2020-03-06,1671.61,1692.09,1641.97,1674.06,164891,7,0,1555.3793648299747,0.0,1.0,2.480000000000018,1629.8313483146069
2020-03-09,1695.92,1703.44,1657.41,1678.15,151869,7,0,1558.1076011670864,0.0,1.0,4.0900000000001455,1635.8035430711616
2020-03-10,1667.73,1671.42,1641.49,1649.37,143340,7,0,1560.1356544744845,0.0,1.0,-28.7800000000002,1640.2814531835202
2020-03-11,1651.93,1671.24,1632.94,1636.63,128334,7,0,1561.8355288194957,0.0,1.0,-12.739999999999782,1643.5140074906367
2020-03-12,1640.1,1650.07,1560.59,1578.63,158775,7,0,1562.2087392901735,0.0,1.0,-58.0,1644.2116928838955
2020-03-13,1576.3,1597.91,1504.62,1529.78,192149,2,0,1561.4881006392807,0.0,1.0,-48.850000000000136,1642.198337078652
2020-03-16,1543.04,1562.94,1451.13,1509.09,219115,2,0,1560.3236984028522,0.0,1.0,-20.690000000000055,1639.0044794007488
2020-03-17,1511.75,1553.85,1465.42,1527.8,208552,2,0,1559.6009495494552,0.0,1.0,18.710000000000036,1636.530786516854
2020-03-18,1537.29,1543.29,1472.61,1484.63,192152,2,0,1557.9349284483562,0.0,1.0,-43.169999999999845,1632.1097677902624
2020-03-19,1485.3,1500.77,1461.89,1474.34,137143,2,0,1556.077263371726,0.0,1.0,-10.290000000000191,1627.3691685393262
2020-03-20,1467.47,1515.93,1465.83,1498.64,104650,5,0,1554.8008797412433,0.0,1.0,24.300000000000182,1623.8674606741572
2020-03-23,1490.2,1561.08,1485.0,1552.39,110268,2,0,1554.7473046358823,0.0,1.0,53.75,1622.6395955056184
2020-03-24,1563.45,1632.3,1557.62,1625.33,74427,2,0,1556.3158089773071,0.0,1.0,72.93999999999983,1624.6482397003747
2020-03-25,1630.56,1638.85,1594.95,1616.35,63879,2,0,1557.6499021111447,0.0,1.0,-8.980000000000018,1626.1786292134832
2020-03-26,1612.4,1644.37,1595.26,1628.93,52710,2,0,1559.2339042864526,0.0,1.0,12.580000000000155,1628.128779026217
2020-03-27,1630.2,1631.06,1613.83,1622.55,58020,0,0,1560.6409286356425,0.0,1.0,-6.380000000000109,1629.5274681647943
2020-03-30,1619.97,1632.25,1610.39,1620.31,65237,2,0,1561.9669079992948,0.0,1.0,-2.240000000000009,1630.6522322097376
